path,phase,TOE_x,TOE_y,HOSEL_x,HOSEL_y,GRIP_x,GRIP_y
frame_0056,val,0.175,0.528646,0.192593,0.54375,0.444444,0.558333
frame_0057,val,0.177778,0.518229,0.19537,0.532813,0.433333,0.555208
frame_0104,val,0.62037,0.403125,0.602778,0.409375,0.453704,0.472917
frame_0084,val,0.777778,0.463542,0.756481,0.463021,0.524074,0.45
red_0712_0039_0086,val,0.158333,0.370312,0.151852,0.382812,0.312037,0.454688
frame_0061,val,0.215741,0.477083,0.224074,0.488542,0.418519,0.539062
red_0712_0039_0039,val,0.625926,0.664062,0.603704,0.661458,0.513889,0.548438
frame_0060,val,0.201852,0.4875,0.213889,0.499479,0.419444,0.54375
red_0712_0039_0161,val,0.149074,0.409896,0.153704,0.426042,0.381481,0.490104
red_0712_0039_0202,val,0.240741,0.369271,0.260185,0.353646,0.467593,0.38125
red_0712_0039_0015,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0197,val,0.265741,0.330729,0.292593,0.322396,0.498148,0.386458
frame_0021,val,0.553704,0.715104,0.552778,0.704688,0.549074,0.585938
red_0712_0039_0169,val,0.574074,0.668229,0.568519,0.661458,0.532407,0.536458
red_0712_0039_0225,val,0.532407,0.507292,0.536111,0.488021,0.434259,0.395833
frame_0147,val,0.72963,0.534375,0.713889,0.520833,0.471296,0.472917
red_0712_0039_0096,val,0.32037,0.345313,0.299074,0.351562,0.325926,0.420312
frame_0141,val,0.596296,0.575521,0.580556,0.557813,0.450926,0.463542
red_0712_0039_0189,val,0.452778,0.334375,0.476852,0.33125,0.561111,0.413542
frame_0098,val,0.784259,0.457813,0.767593,0.453125,0.532407,0.444792
red_0712_0039_0184,val,0.614815,0.383854,0.633333,0.384896,0.6,0.441667
red_0712_0039_0030,val,0.67037,0.660937,0.642593,0.659896,0.521296,0.546354
red_0712_0039_0099,val,0.369444,0.346354,0.347222,0.35,0.336111,0.414583
frame_0161,val,0.685185,0.558333,0.671296,0.543229,0.475,0.468229
frame_0090,val,0.794444,0.491667,0.781481,0.485417,0.547222,0.445833
red_0712_0039_0028,val,0.67037,0.660937,0.642593,0.659896,0.521296,0.546354
red_0712_0039_0033,val,0.655556,0.660937,0.634259,0.657813,0.519444,0.544792
frame_0034,val,0.439815,0.7,0.452778,0.696875,0.537963,0.583854
red_0712_0039_0210,val,0.313889,0.441667,0.334259,0.422917,0.441667,0.381771
red_0712_0039_0212,val,0.351852,0.457813,0.362963,0.4375,0.435185,0.384375
frame_0093,val,0.8,0.4875,0.786111,0.481771,0.551852,0.445312
red_0712_0039_0097,val,0.337037,0.345833,0.315741,0.351042,0.32963,0.41875
red_0712_0039_0178,val,0.79537,0.4875,0.785185,0.498958,0.610185,0.491146
frame_0000,val,0.562963,0.715625,0.558333,0.706771,0.551852,0.586979
frame_0111,val,0.22963,0.614062,0.258333,0.621354,0.499074,0.563542
red_0712_0039_0135,val,0.636111,0.398958,0.615741,0.391146,0.425,0.398958
frame_0106,val,0.493519,0.403125,0.477778,0.415625,0.428704,0.501563
red_0712_0039_0224,val,0.522222,0.505729,0.524074,0.486458,0.435185,0.395313
red_0712_0039_0196,val,0.280556,0.327083,0.308333,0.31875,0.506481,0.388542
red_0712_0039_0124,val,0.628704,0.397396,0.603704,0.389583,0.422222,0.398438
red_0712_0039_0228,val,0.560185,0.510417,0.561111,0.490104,0.436111,0.398958
red_0712_0039_0201,val,0.238889,0.360417,0.263889,0.346354,0.476852,0.381771
red_0712_0039_0019,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0147,val,0.557407,0.367708,0.530556,0.363542,0.391667,0.40625
red_0712_0039_0002,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0076,val,0.062963,0.441667,0.07963,0.459896,0.337963,0.495312
frame_0144,val,0.685185,0.554167,0.671296,0.539062,0.462037,0.469792
frame_0129,val,0.280556,0.402083,0.306481,0.39375,0.515741,0.439583
red_0712_0039_0101,val,0.400926,0.347396,0.378704,0.349479,0.344444,0.411458
red_0712_0039_0154,val,0.402778,0.34375,0.376852,0.347917,0.356481,0.430729
red_0712_0039_0003,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0164,val,0.615741,0.576562,0.598148,0.556771,0.476852,0.461979
red_0712_0039_0141,val,0.614815,0.388021,0.589815,0.380729,0.415741,0.4
red_0712_0039_0031,val,0.657407,0.660937,0.642593,0.659896,0.521296,0.546354
red_0712_0039_0047,val,0.541667,0.665104,0.527778,0.657813,0.49537,0.55
red_0712_0039_0006,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0230,val,0.574074,0.510417,0.575926,0.491146,0.437037,0.399479
frame_0001,val,0.566667,0.716146,0.558333,0.704688,0.548148,0.5875
frame_0149,val,0.743519,0.525521,0.725,0.513021,0.475,0.475521
red_0712_0039_0077,val,0.066667,0.432812,0.080556,0.449479,0.32963,0.490625
red_0712_0039_0114,val,0.566667,0.375521,0.541667,0.370833,0.394444,0.399479
red_0712_0039_0089,val,0.20463,0.358854,0.191667,0.369271,0.312037,0.443229
frame_0109,val,0.250926,0.485938,0.258333,0.500521,0.444444,0.546875
red_0712_0039_0179,val,0.775,0.464062,0.766667,0.476042,0.612037,0.483854
frame_0028,val,0.512963,0.710417,0.515741,0.704688,0.543519,0.585938
frame_0100,val,0.758333,0.439583,0.734259,0.438021,0.506481,0.448437
red_0712_0039_0017,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0098,val,0.352778,0.345833,0.330556,0.349479,0.333333,0.416146
red_0712_0039_0059,val,0.292593,0.621875,0.310185,0.620833,0.439815,0.544271
frame_0145,val,0.702778,0.546875,0.685185,0.533333,0.462963,0.471354
red_0712_0039_0117,val,0.590741,0.383333,0.565741,0.377604,0.406481,0.398958
red_0712_0039_0029,val,0.67037,0.660937,0.642593,0.659896,0.521296,0.546354
frame_0110,val,0.210185,0.547917,0.232407,0.558333,0.476852,0.557813
red_0712_0039_0199,val,0.244444,0.34375,0.272222,0.332292,0.485185,0.384375
red_0712_0039_0116,val,0.584259,0.380729,0.558333,0.375521,0.4,0.398438
red_0712_0039_0232,val,0.587037,0.510938,0.587963,0.490625,0.439815,0.402083
red_0712_0039_0234,val,0.599074,0.509896,0.597222,0.491146,0.437963,0.401562
frame_0083,val,0.766667,0.45625,0.744444,0.455208,0.515741,0.451042
frame_0058,val,0.182407,0.509375,0.2,0.522396,0.432407,0.550521
frame_0123,val,0.699074,0.373437,0.711111,0.386458,0.627778,0.468229
frame_0025,val,0.537037,0.713021,0.537963,0.705208,0.549074,0.585938
red_0712_0039_0127,val,0.637037,0.400521,0.612037,0.392708,0.425,0.397917
frame_0101,val,0.737963,0.432292,0.710185,0.428646,0.496296,0.450521
red_0712_0039_0000,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0068,val,0.373148,0.416146,0.37037,0.430729,0.40463,0.502083
red_0712_0039_0134,val,0.637963,0.4,0.615741,0.392188,0.423148,0.398958
red_0712_0039_0231,val,0.583333,0.510417,0.581481,0.491667,0.439815,0.400521
red_0712_0039_0069,val,0.091667,0.519792,0.122222,0.532813,0.375926,0.521875
red_0712_0039_0182,val,0.678704,0.4125,0.693519,0.417187,0.610185,0.458854
frame_0118,val,0.940741,0.548958,0.919444,0.5625,0.655556,0.533333
red_0712_0039_0207,val,0.281481,0.418229,0.293519,0.398438,0.448148,0.379688
red_0712_0039_0126,val,0.634259,0.398958,0.610185,0.391146,0.425,0.398438
red_0712_0039_0125,val,0.630556,0.397917,0.606481,0.390625,0.422222,0.398438
frame_0071,val,0.464815,0.407292,0.452778,0.419271,0.417593,0.4875
red_0712_0039_0038,val,0.634259,0.6625,0.610185,0.659375,0.515741,0.548438
red_0712_0039_0106,val,0.474074,0.355208,0.45,0.354167,0.363889,0.405729
frame_0085,val,0.785185,0.470833,0.764815,0.46875,0.526852,0.449479
red_0712_0039_0094,val,0.287963,0.347396,0.268519,0.354687,0.321296,0.426563
frame_0121,val,0.842593,0.41875,0.843519,0.436458,0.657407,0.491146
red_0712_0039_0176,val,0.825,0.536979,0.800926,0.545833,0.601852,0.505208
red_0712_0039_0163,val,0.135185,0.477083,0.155556,0.49375,0.410185,0.507292
frame_0125,val,0.537963,0.360417,0.562037,0.364583,0.589815,0.451042
red_0712_0039_0065,val,0.15463,0.564583,0.190741,0.573438,0.40463,0.531771
frame_0074,val,0.558333,0.404687,0.539815,0.416146,0.439815,0.472917
frame_0013,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
frame_0073,val,0.526852,0.404687,0.512963,0.413542,0.434259,0.476562
red_0712_0039_0018,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
red_0712_0039_0198,val,0.256481,0.3375,0.27963,0.326042,0.490741,0.385417
red_0712_0039_0180,val,0.737963,0.448437,0.746296,0.455729,0.613889,0.475521
frame_0004,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
frame_0159,val,0.714815,0.545833,0.699074,0.531771,0.475926,0.469792
red_0712_0039_0172,val,0.775,0.630208,0.737963,0.63125,0.57037,0.526563
frame_0094,val,0.8,0.484375,0.785185,0.478125,0.551852,0.444271
red_0712_0039_0209,val,0.301852,0.433854,0.32037,0.414583,0.441667,0.38125
frame_0043,val,0.288889,0.656771,0.319444,0.661458,0.509259,0.582292
red_0712_0039_0043,val,0.592593,0.665104,0.571296,0.660937,0.507407,0.549479
red_0712_0039_0226,val,0.542593,0.508333,0.54537,0.489583,0.435185,0.396354
frame_0151,val,0.751852,0.521875,0.733333,0.509375,0.47963,0.475521
red_0712_0039_0211,val,0.334259,0.452083,0.346296,0.430729,0.438889,0.382812
red_0712_0039_0040,val,0.619444,0.664583,0.596296,0.660937,0.513889,0.548958
frame_0103,val,0.672222,0.410938,0.649074,0.414062,0.465741,0.464062
frame_0048,val,0.213889,0.610938,0.238889,0.623958,0.489815,0.576042
frame_0038,val,0.376852,0.686458,0.393519,0.685937,0.528704,0.585938
frame_0075,val,0.588889,0.404687,0.572222,0.415104,0.448148,0.469792
frame_0031,val,0.480556,0.707292,0.486111,0.701042,0.542593,0.584896
red_0712_0039_0016,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0114,val,0.634259,0.708333,0.623148,0.701042,0.582407,0.570312
red_0712_0039_0049,val,0.513889,0.664583,0.5,0.656771,0.487963,0.548958
red_0712_0039_0042,val,0.601852,0.664062,0.580556,0.660937,0.509259,0.548958
frame_0132,val,0.212963,0.480729,0.225,0.461458,0.473148,0.438021
frame_0037,val,0.394444,0.691146,0.409259,0.688542,0.531481,0.583854
red_0712_0039_0213,val,0.367593,0.465625,0.377778,0.444792,0.437963,0.384375
red_0712_0039_0066,val,0.138889,0.554167,0.166667,0.565104,0.397222,0.529687
frame_0116,val,0.849074,0.648958,0.824074,0.651042,0.633333,0.557292
red_0712_0039_0073,val,0.065741,0.472917,0.087037,0.490625,0.351852,0.507812
red_0712_0039_0035,val,0.648148,0.661979,0.625,0.659375,0.521296,0.548958
frame_0022,val,0.550926,0.714583,0.549074,0.704688,0.549074,0.585938
red_0712_0039_0192,val,0.366667,0.322917,0.392593,0.317708,0.537037,0.401042
frame_0108,val,0.325,0.443229,0.323148,0.455208,0.432407,0.531771
frame_0080,val,0.719444,0.431771,0.699074,0.435417,0.49537,0.45625
red_0712_0039_0091,val,0.237037,0.352604,0.222222,0.3625,0.313889,0.435417
red_0712_0039_0186,val,0.55,0.359896,0.57037,0.358333,0.584259,0.428646
frame_0099,val,0.773148,0.449479,0.751852,0.445312,0.522222,0.445833
red_0712_0039_0181,val,0.709259,0.431771,0.72037,0.436458,0.614815,0.467187
frame_0023,val,0.547222,0.713021,0.547222,0.705208,0.549074,0.585938
red_0712_0039_0082,val,0.106481,0.392708,0.108333,0.408333,0.317593,0.470833
red_0712_0039_0112,val,0.547222,0.369792,0.521296,0.367188,0.389815,0.4
red_0712_0039_0204,val,0.251852,0.388542,0.268519,0.371354,0.457407,0.380208
frame_0003,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
red_0712_0039_0110,val,0.525926,0.364583,0.499074,0.361979,0.378704,0.402083
frame_0157,val,0.736111,0.534375,0.719444,0.520833,0.481481,0.473958
red_0712_0039_0053,val,0.434259,0.655208,0.433333,0.647917,0.471296,0.548438
red_0712_0039_0093,val,0.268519,0.348438,0.252778,0.356771,0.317593,0.429167
frame_0029,val,0.503704,0.709896,0.508333,0.702083,0.543519,0.586979
red_0712_0039_0220,val,0.475,0.497917,0.47963,0.478125,0.432407,0.391667
red_0712_0039_0068,val,0.105556,0.530729,0.134259,0.544271,0.383333,0.523438
frame_0136,val,0.347222,0.567708,0.335185,0.544271,0.446296,0.449479
red_0712_0039_0155,val,0.369444,0.344271,0.34537,0.349479,0.351852,0.436458
frame_0011,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
red_0712_0039_0057,val,0.342593,0.636458,0.353704,0.63125,0.451852,0.545833
red_0712_0039_0009,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0041,val,0.324074,0.669792,0.349074,0.672396,0.517593,0.582292
frame_0088,val,0.790741,0.4875,0.77963,0.482292,0.544444,0.447396
red_0712_0039_0020,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0026,val,0.528704,0.714583,0.52963,0.703125,0.547222,0.586458
red_0712_0039_0159,val,0.216667,0.369271,0.205556,0.38125,0.360185,0.470313
red_0712_0039_0229,val,0.568519,0.510417,0.567593,0.490625,0.437037,0.398958
frame_0036,val,0.409259,0.692187,0.423148,0.691667,0.534259,0.583333
red_0712_0039_0128,val,0.638889,0.400521,0.613889,0.392708,0.422222,0.398438
red_0712_0039_0045,val,0.569444,0.664583,0.550926,0.659896,0.502778,0.549479
red_0712_0039_0012,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0019,val,0.561111,0.714583,0.556481,0.705729,0.549074,0.585938
red_0712_0039_0171,val,0.731481,0.647396,0.698148,0.645312,0.561111,0.529167
frame_0092,val,0.796296,0.490104,0.786111,0.483333,0.549074,0.445833
frame_0091,val,0.799074,0.491146,0.781481,0.484896,0.549074,0.445833
frame_0012,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
red_0712_0039_0074,val,0.062037,0.461458,0.082407,0.480208,0.348148,0.503646
red_0712_0039_0055,val,0.387963,0.647917,0.394444,0.641146,0.463889,0.547917
red_0712_0039_0120,val,0.610185,0.389583,0.585185,0.383333,0.411111,0.398958
red_0712_0039_0195,val,0.3,0.323958,0.325,0.316667,0.512963,0.391146
red_0712_0039_0090,val,0.219444,0.355729,0.207407,0.365104,0.312963,0.439583
red_0712_0039_0185,val,0.582407,0.371354,0.600926,0.371354,0.592593,0.434375
red_0712_0039_0084,val,0.132407,0.380729,0.127778,0.394271,0.312963,0.4625
red_0712_0039_0216,val,0.416667,0.483854,0.425926,0.460938,0.433333,0.386458
red_0712_0039_0113,val,0.556481,0.372396,0.530556,0.36875,0.387963,0.401042
red_0712_0039_0079,val,0.077778,0.414583,0.087037,0.43125,0.325926,0.483333
frame_0107,val,0.411111,0.415104,0.403704,0.429167,0.423148,0.519792
frame_0064,val,0.271296,0.445833,0.275926,0.460417,0.40463,0.523438
frame_0077,val,0.648148,0.4125,0.625,0.421875,0.467593,0.461979
red_0712_0039_0064,val,0.178704,0.576042,0.203704,0.583333,0.409259,0.534896
frame_0020,val,0.561111,0.714583,0.556481,0.705729,0.549074,0.585938
frame_0115,val,0.756481,0.685937,0.733333,0.68125,0.60463,0.563542
red_0712_0039_0177,val,0.813889,0.510938,0.797222,0.522396,0.605556,0.498437
red_0712_0039_0132,val,0.641667,0.401042,0.615741,0.393229,0.425,0.398438
red_0712_0039_0133,val,0.639815,0.401562,0.617593,0.392708,0.430556,0.397917
red_0712_0039_0131,val,0.641667,0.401562,0.617593,0.393229,0.424074,0.398438
red_0712_0039_0150,val,0.506481,0.355729,0.47963,0.354167,0.377778,0.411979
red_0712_0039_0107,val,0.487963,0.357292,0.462037,0.356771,0.369444,0.403646
red_0712_0039_0063,val,0.200926,0.586458,0.227778,0.592187,0.415741,0.536979
frame_0040,val,0.342593,0.676042,0.361111,0.676042,0.523148,0.582292
red_0712_0039_0137,val,0.632407,0.396875,0.610185,0.388542,0.425926,0.398438
frame_0142,val,0.632407,0.567708,0.613889,0.553125,0.455556,0.467187
red_0712_0039_0080,val,0.086111,0.406771,0.092593,0.423438,0.325,0.479167
red_0712_0039_0103,val,0.431481,0.349479,0.406481,0.352083,0.350926,0.408854
red_0712_0039_0005,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0131,val,0.218519,0.453125,0.238889,0.4375,0.487037,0.4375
frame_0030,val,0.490741,0.709896,0.498148,0.702083,0.542593,0.586979
red_0712_0039_0191,val,0.394444,0.325,0.418519,0.320833,0.54537,0.404167
red_0712_0039_0075,val,0.060185,0.451562,0.07963,0.469271,0.342593,0.499479
red_0712_0039_0085,val,0.143519,0.375,0.139815,0.388542,0.312037,0.458333
red_0712_0039_0144,val,0.593519,0.378125,0.567593,0.372396,0.406481,0.401042
frame_0133,val,0.227778,0.507292,0.234259,0.488021,0.465741,0.440104
red_0712_0039_0130,val,0.640741,0.401042,0.618519,0.393229,0.423148,0.397917
red_0712_0039_0183,val,0.647222,0.397396,0.664815,0.400521,0.605556,0.449479
frame_0018,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
red_0712_0039_0164,val,0.155556,0.51875,0.185185,0.533333,0.431481,0.515104
red_0712_0039_0022,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0050,val,0.191667,0.593229,0.22037,0.60625,0.47963,0.572917
red_0712_0039_0058,val,0.316667,0.629687,0.331481,0.626563,0.44537,0.544792
frame_0006,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
frame_0096,val,0.798148,0.471354,0.784259,0.468229,0.541667,0.445312
red_0712_0039_0083,val,0.117593,0.386458,0.118519,0.401562,0.316667,0.466667
red_0712_0039_0007,val,0.675,0.65625,0.650926,0.65625,0.527778,0.549479
frame_0017,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
frame_0082,val,0.756481,0.447396,0.733333,0.448437,0.511111,0.452083
frame_0005,val,0.562963,0.714583,0.560185,0.705729,0.549074,0.585938
frame_0066,val,0.319444,0.430729,0.319444,0.445833,0.401852,0.513021
red_0712_0039_0162,val,0.135185,0.440104,0.146296,0.458333,0.392593,0.498437
red_0712_0039_0190,val,0.425,0.329167,0.447222,0.325521,0.552778,0.408333
frame_0155,val,0.746296,0.526042,0.733333,0.514583,0.480556,0.474479
